Memory used  (%),CPU utilization (%),Free disk space on C: (%),Free disk space on D: (%),Class
10.1498,9.061,36.4481,96.6838,0
9.8028,1.8704,36.4502,96.6838,0
13.3058,13.2572,36.4489,96.6838,0
10.2902,0.8596,36.452,96.6838,0
15.974,13.1157,36.4505,96.6838,0
11.3002,0.7869,36.4526,96.6838,0
11.3411,3.6724,36.4537,96.6838,0
9.3319,1.8795,36.4553,96.6838,0
9.3691,0.9997,36.4536,96.6838,0
9.3818,1.247,36.4547,96.6838,0
9.3548,0.7397,36.4559,96.6838,0
9.3658,0.7704,36.4546,96.6839,0
9.3693,0.8439,36.4566,96.6839,0
11.8427,9.1123,36.4587,96.6839,0
19.9667,27.5228,36.4584,96.6839,0
9.959,0.6832,36.4595,96.6839,0
16.2894,10.0086,36.4606,96.6839,0
9.086,0.7008,36.4594,96.6839,0
9.1174,12.5708,36.4605,96.6839,0
16.0107,12.7897,36.4626,96.6839,0
9.2156,0.8268,36.4642,96.6839,0
9.1758,0.7088,36.4624,96.6839,0
11.2985,8.9927,36.4635,96.6839,0
9.0489,17.8218,36.4656,96.6839,0
17.9403,14.8173,36.4648,96.6839,0
16.2511,14.4796,36.4663,96.6839,0
9.2574,10.2085,36.468,96.6839,0
16.4896,16.9971,36.4701,96.6839,0
18.721,34.9978,36.4689,96.6839,0
16.0756,8.1545,36.4702,96.6839,0
9.9042,0.758,36.4713,96.6839,0
9.9374,0.7009,36.4701,96.6839,0
15.9916,14.7811,36.4722,96.6839,0
9.301,1.4465,36.4701,96.6839,0
9.241,0.9313,36.4759,96.6839,0
10.8938,10.4449,36.4771,96.6839,0
13.6273,8.9107,36.4787,96.6839,0
18.182,19.8406,36.4798,96.6839,0
9.9296,0.7545,36.4813,96.6839,0
17.0488,8.737,36.4824,96.6839,0
16.9299,12.5677,36.4811,96.6839,0
10.7034,0.6764,36.4822,96.6839,0
14.8089,10.5089,36.4843,96.6839,0
10.2017,0.6945,36.484,96.6839,0
10.2987,6.4139,36.4852,96.6839,0
9.7257,0.6531,36.4862,96.6839,0
9.7812,0.6958,36.4879,96.6839,0
9.7466,0.649,36.486,96.6839,0
9.8027,0.7244,36.4871,96.6839,0
9.817,0.6741,36.4883,96.6839,0
13.9114,11.1453,36.49,96.6839,0
10.0349,0.5971,36.4881,96.6839,0
10.0229,1.0592,36.4893,96.6839,0
16.9751,9.4018,36.4917,96.6839,0
10.4806,2.7966,36.4899,96.6839,0
16.8963,22.79,36.491,96.6839,0
17.0567,8.8632,36.4922,96.6839,0
18.098,11.8031,36.4907,96.6839,0
9.9754,0.7347,36.493,96.6839,0
9.9546,0.6344,36.4939,96.6839,0
9.9553,7.1645,36.4951,96.6839,0
16.1801,15.9092,36.4939,96.6839,0
17.3308,9.2549,36.375,96.6839,0
9.0559,0.7397,36.3761,96.6839,0
9.0849,0.8634,36.3776,96.6839,0
9.0572,0.6048,36.3759,96.6839,0
9.1163,12.0151,36.3767,96.6839,0
10.2006,8.7932,36.378,96.6839,0
9.976,14.0211,36.3768,96.6839,0
19.5689,18.0782,36.3787,96.6839,0
10.387,0.8869,36.3798,96.6839,0
10.4258,0.773,36.3807,96.6839,0
10.4114,0.7851,36.3797,96.6839,0
10.3964,1.2801,36.3816,96.6839,0
10.339,3.3406,36.384,96.6839,0
10.132,0.8239,36.3852,96.6839,0
16.3707,11.5862,36.3838,96.6839,0
11.7056,0.7933,36.3849,96.6839,0
11.7944,0.7746,36.3861,96.6839,0
11.8064,0.6356,36.3877,96.6839,0
11.7969,0.6629,36.3859,96.6839,0
11.8013,0.6595,36.387,96.6839,0
11.7721,6.9394,36.3882,96.6839,0
9.4295,0.8093,36.3897,96.6839,0
9.4341,1.0086,36.3878,96.6839,0
9.4144,0.7745,36.3901,96.6839,0
9.4513,0.6808,36.3912,96.6839,0
9.4298,6.7082,36.3899,96.6839,0
9.3124,0.7881,36.3911,96.6839,0
19.0073,21.4237,36.3923,96.6839,0
10.5037,16.376,36.3939,96.6839,0
23.9299,33.6774,36.3924,96.6839,0
17.049,9.1006,36.3937,96.6839,0
9.9478,0.8731,36.3962,96.6839,0
9.761,0.6241,36.3945,96.6839,0
9.7356,1.9342,36.3957,96.6839,0
9.8708,1.5833,36.3966,96.6839,0
9.8269,0.5875,36.3982,96.6839,0
9.8546,1.3603,36.3966,96.6839,0
10.1337,0.5868,36.3977,96.6839,0
10.1332,5.4806,36.2557,96.6839,0
18.356,14.1913,36.2574,96.6839,0
13.7589,13.0592,36.2556,96.6839,0
9.5021,0.6752,36.2567,96.6839,0
9.5062,0.6645,36.2579,96.6839,0
9.4982,0.9499,36.2566,96.6839,0
9.5241,0.6226,36.2577,96.6839,0
9.4963,4.3439,36.2589,96.6839,0
13.5761,8.9334,36.2604,96.6839,0
13.0253,12.0831,36.2592,96.6839,0
10.3805,0.7455,36.264,96.6839,0
12.9519,9.5489,36.2622,96.6839,0
10.0284,6.2975,36.2603,96.6839,0
16.5295,19.4749,36.2627,96.6839,0
9.4124,0.6944,36.2614,96.6839,0
13.5515,12.6275,36.2625,96.6839,0
10.6125,0.811,36.2647,96.6839,0
10.5714,0.6783,36.2658,96.6839,0
10.6065,0.6966,36.2648,96.6839,0
10.6094,0.7373,36.266,96.6839,0
10.5853,0.7605,36.2671,96.6839,0
9.9815,1.2892,36.2687,96.684,0
9.0858,5.6633,36.2668,96.684,0
10.4459,15.8612,36.2679,96.684,0
17.6707,17.7919,36.269,96.684,0
15.5121,11.1471,36.2677,96.684,0
12.7213,3.0268,36.2687,96.684,0
9.7942,8.2856,36.271,96.684,0
16.842,14.8412,36.2722,96.684,0
9.3099,0.5974,36.2708,96.684,0
9.2886,0.7499,36.272,96.684,0
9.3104,0.9288,36.2731,96.684,0
9.5176,0.7832,36.2741,96.684,0
9.4926,1.6793,36.273,96.684,0
15.0335,8.0672,36.274,96.684,0
9.0964,0.8453,36.2757,96.684,0
9.1189,0.8597,36.2744,96.684,0
9.106,0.8112,36.2764,96.684,0
9.1218,0.7849,36.2776,96.684,0
9.1347,0.8362,36.2787,96.684,0
9.1209,0.9446,36.2773,96.684,0
9.135,0.8894,36.2784,96.684,0
9.1,3.7229,36.2794,96.684,0
18.045,23.708,36.2812,96.684,0
9.8809,0.6855,36.2793,96.684,0
9.8422,0.5997,36.2805,96.684,0
9.8793,0.7485,36.2815,96.684,0
9.8916,0.6652,36.2832,96.684,0
10.0133,0.8509,36.2824,96.684,0
9.9254,0.6621,36.2832,96.684,0
14.7586,11.8179,36.2847,96.684,0
9.2297,0.8941,36.286,96.684,0
9.2052,5.1347,36.2847,96.684,0
10.3377,4.2458,36.2867,96.684,0
9.0735,1.5756,36.2879,96.684,0
9.0493,0.8917,36.2894,96.684,0
9.1128,9.2911,36.2908,96.684,0
19.2547,29.8421,36.2895,96.684,0
17.6305,17.5382,36.2906,96.684,0
15.025,18.0904,36.2917,96.684,0
15.1804,13.5381,36.2934,96.684,0
14.9717,14.2705,36.2916,96.684,0
9.2921,2.669,36.2927,96.684,0
9.3289,0.652,36.2939,96.684,0
9.3312,0.8213,36.2924,96.684,0
18.6466,14.3157,36.295,96.684,0
9.3125,0.8674,36.2961,96.684,0
9.3611,2.2142,36.2978,96.684,0
9.4413,2.5223,36.2994,96.684,0
9.5484,0.8537,36.2921,96.684,0
9.5478,1.9649,36.2932,96.684,0
9.7359,1.0053,36.2942,96.684,0
14.278,14.0397,36.2929,96.684,0
10.1175,0.6181,36.295,96.684,0
10.1249,0.7118,36.2952,96.684,0
15.8873,14.3195,36.2939,96.684,0
9.7645,0.6003,36.2948,96.684,0
9.7376,0.6496,36.2961,96.684,0
9.7548,0.6923,36.297,96.684,0
9.7548,0.6483,36.2958,96.684,0
9.7511,0.7506,36.2978,96.684,0
15.935,9.2149,36.2989,96.684,0
9.3879,0.7172,36.3,96.684,0
9.4535,0.7684,36.2989,96.684,0
9.3806,0.7484,36.301,96.684,0
13.2127,8.8601,36.3022,96.684,0
15.501,12.1892,36.3033,96.684,0
16.6019,11.8595,36.305,96.684,0
9.0936,0.7804,36.3031,96.684,0
9.1132,2.6131,36.3041,96.684,0
10.0488,8.9086,36.3054,96.684,0
11.8377,17.4065,36.3039,96.684,0
20.5791,34.7803,36.3061,96.684,0
15.374,16.178,36.3071,96.684,0
9.4471,0.6191,36.3108,96.684,0
9.4144,0.6248,36.3118,96.684,0
9.4463,0.6587,36.313,96.684,0
9.4142,0.6116,36.3114,96.684,0
9.4331,0.7215,36.3126,96.684,0
14.2496,11.502,36.3146,96.684,0
9.6372,1.1004,36.3162,96.684,0
9.672,13.6333,36.3149,96.684,0
10.5517,0.8619,36.3161,96.684,0
10.5685,0.7823,36.3172,96.684,0
10.586,0.6894,36.3189,96.684,0
10.5597,0.7306,36.3171,96.684,0
10.6105,0.6401,36.3182,96.684,0
19.4315,13.604,36.3192,96.684,0
9.4821,0.6585,36.318,96.684,0
9.5015,12.337,36.319,96.684,0
9.7883,0.7401,36.3212,96.684,0
9.8129,0.9084,36.3222,96.684,0
9.7852,0.7935,36.321,96.684,0
9.73,0.8815,36.323,96.684,0
9.7943,0.8653,36.3006,96.684,0
9.7865,1.6996,36.2995,96.684,0
16.0676,14.6361,36.4214,96.684,0
8.173,0.6414,36.4235,96.684,0
8.1848,0.8599,36.4245,96.684,0
8.1954,0.6064,36.4257,96.684,0
16.0897,21.4253,36.4242,96.684,0
15.9584,15.7956,36.4254,96.684,0
9.8769,1.6457,36.4266,96.684,0
15.3327,10.3752,36.4278,96.684,0
11.0256,19.9611,36.4265,96.684,0
11.8299,18.4768,36.4275,96.684,0
14.8233,18.158,36.4285,96.684,0
16.4612,14.3165,36.4272,96.6841,0
9.6234,0.7954,36.4283,96.6841,0
9.6261,0.8202,36.4295,96.6841,0
9.6068,0.6665,36.4306,96.6841,0
9.6259,0.7344,36.4298,96.6841,0
9.6389,4.4949,36.4318,96.6841,0
11.2064,2.1553,36.4339,96.6841,0
9.6355,0.878,36.4326,96.6841,0
9.6163,0.6769,36.4337,96.6841,0
18.1296,13.5824,36.4348,96.6841,0
10.7,6.8596,36.4364,96.6841,0
9.4736,0.8914,36.4347,96.6841,0
9.4931,0.6132,36.4356,96.6841,0
9.5014,9.7772,36.4369,96.6841,0
9.0375,0.6036,36.4356,96.6841,0
9.2661,3.1937,36.4378,96.6841,0
17.3228,24.6515,36.4388,96.6841,0
14.2331,7.5358,36.4378,96.6841,0
10.2714,0.8717,36.4398,96.6841,0
10.3037,0.747,36.4414,96.6841,0
10.2803,0.6735,36.4429,96.6841,0
10.359,0.7576,36.4412,96.6841,0
10.3642,0.7846,36.4422,96.6841,0
10.4838,0.7247,36.4444,96.6841,0
10.5364,0.6691,36.4431,96.6841,0
10.5772,1.1496,36.4441,96.6841,0
17.007,12.7927,36.4464,96.6841,0
9.0763,0.7075,36.4476,96.6841,0
9.0547,0.8531,36.4463,96.6841,0
9.0737,0.6382,36.4474,96.6841,0
9.0402,2.2144,36.4495,96.6841,0
20.1371,25.6038,36.4506,96.6841,0
10.9127,22.0058,36.4492,96.6841,0
17.8151,32.0852,36.4514,96.6841,0
14.8903,22.6051,36.453,96.6841,0
16.2158,15.3079,36.4513,96.6841,0
9.6756,0.8721,36.4529,96.6841,0
9.697,0.8339,36.455,96.6841,0
15.4207,15.4229,36.4538,96.6841,0
9.1006,0.8056,36.4549,96.6841,0
9.0788,0.801,36.4559,96.6841,0
9.1525,0.6643,36.4576,96.6841,0
9.1484,0.6622,36.4559,96.6841,0
9.1253,0.8298,36.4569,96.6841,0
9.156,0.5992,36.458,96.6841,0
9.1175,0.8096,36.4567,96.6841,0
21.3836,33.3975,36.4599,96.6841,0
14.5995,7.3915,36.4614,96.6841,0
14.0167,9.6758,36.4596,96.6841,0
9.5077,0.8206,36.4616,96.6841,0
9.652,0.7105,36.4627,96.6841,0
9.6878,0.9041,36.4615,96.6841,0
9.6784,0.7162,36.4626,96.6841,0
9.6684,3.8443,36.4636,96.6841,0
10.0632,0.6561,36.4658,96.6841,0
10.0283,0.7068,36.4674,96.6841,0
15.7684,9.2377,36.4657,96.6841,0
10.344,0.692,36.4668,96.6841,0
10.2533,0.9659,36.4679,96.6841,0
10.3185,0.9875,36.4666,96.6841,0
10.2072,0.703,36.4689,96.6841,0
9.9263,1.3703,36.4699,96.6841,0
9.5853,0.7176,36.472,96.6841,0
14.9325,19.8245,36.4731,96.6841,0
10.9435,2.8999,36.4749,96.6841,0
9.2548,1.8373,36.473,96.6841,0
13.7869,9.0934,36.4756,96.6841,0
16.0006,9.0542,36.4769,96.6841,0
17.1852,14.7358,36.4755,96.6841,0
9.2406,0.9864,36.4776,96.6841,0
16.5292,8.9086,36.4788,96.6841,0
16.5587,9.2833,36.4809,96.6841,0
13.7899,7.5162,36.4793,96.6841,0
10.1167,16.1308,36.4802,96.6841,0
18.3478,21.1415,36.4824,96.6841,0
9.9748,0.8297,36.4812,96.6841,0
9.9954,0.7677,36.4823,96.6841,0
10.0098,0.7897,36.4834,96.6841,0
9.9846,0.8622,36.485,96.6841,0
10.0298,0.8667,36.4833,96.6841,0
9.9968,0.7818,36.4844,96.6841,0
10.065,1.039,36.4855,96.6841,0
10.0712,0.8439,36.4842,96.6841,0
10.0538,0.9956,36.4863,96.6841,0
10.4417,1.1765,36.4874,96.6841,0
10.8397,1.2483,36.4885,96.6841,0
10.9371,1.2353,36.4883,96.6841,0
15.3194,14.8136,36.4899,96.6841,0
9.9545,0.8138,36.4915,96.6841,0
9.9814,0.6794,36.4897,96.6841,0
15.9599,10.0783,36.4908,96.6841,0
9.1245,0.8114,36.4929,96.6841,0
9.1311,0.7021,36.4916,96.6841,0
9.1749,0.8338,36.347,96.6841,0
9.2115,0.9582,36.348,96.6841,0
9.0543,3.4098,36.3523,96.6841,0
9.0851,0.9395,36.3546,96.6841,0
9.1286,0.7265,36.3557,96.6841,0
9.0947,0.7965,36.3582,96.6841,0
9.1047,0.8199,36.3564,96.6841,0
10.1827,8.9416,36.3575,96.6841,0
10.4594,9.1573,36.3596,96.6841,0
19.7518,29.309,36.3591,96.6841,0
10.9463,13.7698,36.2909,96.6841,0
15.8184,17.5694,36.3193,96.6841,0
15.8089,18.2511,36.3238,96.6841,0
19.4962,22.6869,36.3319,96.6842,0
11.104,9.5829,36.3393,96.6842,0
11.0817,9.449,36.3485,96.6842,0
11.0955,15.9466,36.3494,96.6842,0
11.2071,10.751,36.3598,96.6842,0
11.8612,25.2079,36.3941,96.6842,0
11.5746,18.5445,36.3982,96.6842,0
20.243,32.3993,35.9344,96.6842,0
11.3424,11.5849,35.9398,96.6842,0
10.4744,9.7379,35.9435,96.6842,0
10.495,10.0745,35.9498,96.6842,0
10.6421,9.2716,35.9564,96.6842,0
10.6265,14.4392,35.9608,96.6842,0
16.9927,26.7386,35.6274,96.6842,0
19.4197,45.0741,35.8784,96.6842,0
8.0811,15.9158,35.6905,96.6842,0
7.5426,13.6106,35.903,96.6842,0
5.9507,0.9728,36.1361,96.6842,0
5.9645,0.7104,36.135,96.6842,0
5.6591,2.8094,36.1415,96.6842,0
5.9225,16.7354,36.4774,96.6842,0
15.8066,21.8476,36.104,96.6842,0
16.5433,11.2449,36.1799,96.6842,0
21.1606,18.2719,36.2437,96.6842,0
14.9635,8.5656,36.2318,96.6842,0
15.0613,1.0549,36.2328,96.6842,0
15.0419,1.0883,36.2349,96.6842,0
15.0716,7.2349,36.237,96.6842,0
16.2697,8.9541,36.2353,96.6842,0
23.8055,22.2965,36.2357,96.6842,0
20.4754,14.9003,36.2367,96.6842,0
15.8051,2.1692,36.2357,96.6842,0
21.5283,15.8995,36.2366,96.6842,0
14.0677,1.704,36.2382,96.6842,0
14.1103,0.7715,36.2362,96.6842,0
14.1436,1.6283,36.235,96.6842,0
14.1218,1.1251,36.2344,96.6842,0
14.2193,11.3507,36.2327,96.6842,0
20.9105,8.3504,36.2362,96.6842,0
15.327,1.1693,36.2379,96.6842,0
15.363,1.1755,36.2385,96.6842,0
15.3851,1.2652,36.2372,96.6842,0
23.8517,23.2604,36.2392,96.6842,0
16.0544,1.0287,36.2411,96.6842,0
16.1,1.6318,36.2422,96.6842,0
16.0056,1.2336,36.2409,96.6842,0
21.2029,9.7279,35.4479,96.6842,0
21.0725,11.3099,35.4504,96.6842,0
15.8513,1.7457,35.4177,96.6842,0
16.6663,5.2354,35.338,96.6842,0
25.934,28.7426,35.4785,96.6842,0
18.1547,9.9539,35.5767,96.6842,0
18.0283,10.6275,35.6895,96.6842,0
24.0285,16.1399,35.7077,96.6842,0
22.6393,15.4682,35.1472,96.6842,0
25.3745,21.5153,36.0553,96.6842,0
17.4494,9.8375,36.1425,96.6842,0
17.9515,19.7917,36.1892,96.6842,0
17.9386,24.8491,36.3286,96.6842,0
23.9893,24.8922,36.3966,96.6842,0
16.7176,11.6145,36.572,96.6842,0
17.0706,20.4359,36.9778,96.6842,0
23.4742,39.9525,37.5611,96.6842,0
18.7454,24.3464,37.2444,96.6842,0
14.8091,5.7701,37.247,96.6842,0
15.3817,13.7818,37.2486,96.6842,0
9.9768,1.0163,37.2468,96.6842,0
9.99,1.2044,37.2479,96.6842,0
9.9705,1.0715,37.2495,96.6842,0
9.9992,1.3002,37.2483,96.6842,0
9.9958,1.3471,37.2504,96.6842,0
20.5684,14.2875,37.2515,96.6842,0
12.4869,1.1261,37.2531,96.6842,0
12.4917,1.104,37.2514,96.6842,0
12.4808,1.2481,37.2525,96.6842,0
12.6506,1.3695,37.2538,96.6842,0
12.6662,1.1657,37.2525,96.6842,0
12.7793,1.0673,37.2536,96.6842,0
17.2169,11.3084,37.2547,96.6842,0
18.5033,18.9832,37.2568,96.6842,0
17.028,11.6815,37.2555,96.6842,0
11.0572,1.0249,37.2566,96.6842,0
11.0695,0.8047,37.2592,96.6842,0
11.4417,0.8317,37.258,96.6842,0
11.1143,1.214,37.2592,96.6842,0
11.0188,0.8809,37.2612,96.6842,0
13.8004,9.9535,37.2601,96.6842,0
13.1416,11.0046,37.2611,96.6842,0
15.4294,9.0402,37.2624,96.6842,0
14.9078,12.567,37.2639,96.6842,0
8.9755,0.7782,37.2621,96.6842,0
8.9891,2.7943,37.2659,96.6842,0
12.0569,0.7096,37.2642,96.6842,0
12.0352,5.1485,37.2653,96.6842,0
11.6353,0.7526,37.2664,96.6842,0
14.1251,8.9521,37.2652,96.6842,0
15.8013,9.062,37.2683,96.6842,0
15.268,13.5445,37.2694,96.6842,0
11.1589,1.3283,37.271,96.6842,0
11.2328,0.9244,37.2692,96.6842,0
11.2439,6.3864,37.2703,96.6842,0
18.9789,24.9653,37.2724,96.6842,0
11.6076,0.8059,37.2712,96.6843,0
11.5815,0.7496,37.2723,96.6843,0
11.6285,1.1647,37.251,96.6843,0
11.5357,0.7321,37.2502,96.6843,0
11.5209,0.7636,37.2513,96.6843,0
14.8825,14.5368,37.2506,96.6843,0
11.309,4.9771,37.2494,96.6843,0
16.5803,8.1651,37.2505,96.6843,0
11.3114,0.8864,37.2534,96.6843,0
11.2326,1.0112,37.2545,96.6843,0
11.2416,0.8935,37.2561,96.6843,0
11.2079,8.1657,37.2548,96.6843,0
21.0076,18.3741,37.2569,96.6843,0
11.9394,0.96,37.258,96.6843,0
19.6408,9.2936,37.2591,96.6843,0
17.3542,11.6507,37.2578,96.6843,0
11.2727,0.7847,37.2591,96.6843,0
11.3114,0.9251,37.2602,96.6843,0
11.3476,6.5856,37.2589,96.6843,0
15.9198,9.011,37.261,96.6843,0
18.5409,9.1535,37.2622,96.6843,0
17.6277,13.1952,37.2583,96.6843,0
12.1764,1.2313,37.2594,96.6843,0
20.2206,9.0155,37.2626,96.6843,0
17.3303,15.3809,37.267,96.6843,0
11.1453,1.5664,37.2657,96.6843,0
11.0928,0.8528,37.2668,96.6843,0
12.6171,10.2599,37.2487,96.6843,0
12.9539,9.1268,37.2489,96.6843,0
20.505,22.4581,37.251,96.6843,0
15.1125,3.9731,37.2521,96.6843,0
12.4544,0.85,37.2532,96.6843,0
12.4906,0.777,37.252,96.6843,0
17.2664,6.5602,37.2531,96.6843,0
11.881,9.6663,37.2541,96.6843,0
17.8403,15.1483,37.2552,96.6843,0
11.8891,2.1033,37.2544,96.6843,0
11.9942,0.8647,37.2555,96.6843,0
18.0954,9.4172,37.2566,96.6843,0
11.6718,4.3751,37.2583,96.6843,0
11.7401,0.8283,37.2562,96.6843,0
11.7323,0.8604,37.2573,96.6843,0
11.788,1.1652,37.2599,96.6843,0
11.7346,0.7856,37.2592,96.6843,0
11.7167,1.0751,37.2607,96.6843,0
11.6827,2.3842,37.2618,96.6843,0
13.0014,0.8346,37.2629,96.6843,0
12.9764,7.1801,37.2645,96.6843,0
11.1301,0.6887,37.2628,96.6843,0
11.1191,0.7714,37.2639,96.6843,0
11.1006,0.7896,37.265,96.6843,0
11.0904,3.1764,37.2665,96.6843,0
19.2929,19.9389,37.2648,96.6843,0
18.3477,8.9246,37.2659,96.6843,0
17.1262,21.4846,37.267,96.6843,0
18.3068,11.347,37.2686,96.6843,0
11.1224,1.0513,37.2673,96.6843,0
11.1797,1.0895,37.2689,96.6843,0
11.1499,1.0326,37.27,96.6843,0
11.1521,0.7431,37.2715,96.6843,0
12.2432,9.0908,37.2697,96.6843,0
12.257,8.963,37.263,96.6843,0
22.9271,28.5327,37.2656,96.6843,0
20.3455,18.0178,37.2638,96.6843,0
12.2383,1.1037,37.1046,96.6843,0
17.8615,15.4637,37.1056,96.6843,0
11.2304,1.0574,37.1055,96.6843,0
21.6006,26.4696,37.1066,96.6843,0
11.8087,1.0679,37.1078,96.6843,0
11.796,0.7591,37.1093,96.6843,0
11.8214,8.2088,37.1076,96.6843,0
17.6971,13.4984,37.1088,96.6843,0
12.1656,0.8127,37.1099,96.6843,0
12.2458,11.0428,37.1057,96.6843,0
11.6884,1.0176,37.1074,96.6843,0
11.6802,1.0167,37.1095,96.6843,0
11.6711,0.7937,37.1106,96.6843,0
11.7188,6.4365,37.1117,96.6843,0
18.2331,12.841,37.1105,96.6843,0
11.1951,0.7774,37.1121,96.6843,0
22.4126,21.7642,37.1141,96.6843,0
11.9888,1.7962,37.1152,96.6843,0
19.9208,15.3172,37.1205,96.6843,0
11.1479,0.7626,37.1217,96.6843,0
11.1207,0.751,37.1081,96.6843,0
11.1391,0.8358,37.1092,96.6843,0
11.1323,1.4172,37.1103,96.6843,0
14.6668,10.2011,37.11,96.6843,0
17.9715,9.129,37.1111,96.6843,0
16.058,23.831,37.1122,96.6843,0
19.2294,14.3071,37.1109,96.6843,0
11.2042,0.8423,37.112,96.6843,0
11.2264,1.1353,37.1131,96.6843,0
11.2388,0.7569,37.1142,96.6843,0
11.2223,3.3678,37.1129,96.6843,0
18.0496,28.6542,37.115,96.6843,0
21.2128,24.4021,37.1161,96.6843,0
15.761,9.0611,37.1172,96.6843,0
16.1549,11.5692,37.116,96.6843,0
12.0943,0.8175,37.117,96.6843,0
12.1097,0.7361,37.1182,96.6843,0
12.0843,5.0323,37.1182,96.6843,0
17.8893,11.6242,37.1193,96.6843,0
23.907,20.0763,37.1214,96.6843,0
17.7902,35.5605,37.1225,96.6844,0
14.3214,2.9126,37.1202,96.6844,0
11.2732,2.3717,37.1223,96.6844,0
11.272,1.0545,37.1234,96.6844,0
11.2885,2.5797,37.1245,96.6844,0
11.2673,0.9635,37.1223,96.6844,0
11.3302,4.841,37.1246,96.6844,0
15.5472,6.5155,37.1236,96.6844,0
11.9116,0.7604,37.1247,96.6844,0
11.9346,0.781,37.1263,96.6844,0
11.913,0.7669,37.1246,96.6844,0
15.0899,9.223,37.1257,96.6844,0
11.6515,1.9932,37.1268,96.6844,0
18.2512,9.3629,37.1261,96.6844,0
13.3087,7.5008,37.1272,96.6844,0
11.1986,0.8058,37.1282,96.6844,0
11.2353,9.0544,37.1294,96.6844,0
12.2186,9.7883,37.1292,96.6844,0
20.1274,17.9786,37.1312,96.6844,0
16.821,11.8472,37.1323,96.6844,0
12.0221,0.6965,37.1335,96.6844,0
12.0096,0.7526,37.1321,96.6844,0
17.555,9.6019,37.1332,96.6844,0
17.7161,13.4182,37.1343,96.6844,0
11.1377,0.7577,37.1359,96.6844,0
12.5223,9.0026,37.134,96.6844,0
13.1311,9.9655,37.1352,96.6844,0
18.8578,22.2738,37.1363,96.6844,0
12.667,3.4319,37.135,96.6844,0
11.3792,0.7406,37.137,96.6844,0
11.3539,0.9226,37.1386,96.6844,0
18.8096,12.6869,37.1397,96.6844,0
15.926,5.7391,37.1384,96.6844,0
11.3371,0.7818,37.1395,96.6844,0
11.3518,2.2827,37.1407,96.6844,0
11.3808,0.8031,37.1418,96.6844,0
11.4026,0.7248,37.1405,96.6844,0
15.8824,9.1193,37.1416,96.6844,0
23.5545,20.7358,37.1427,96.6844,0
11.1451,0.7234,37.1411,96.6844,0
11.1143,0.6894,37.1423,96.6844,0
11.1561,0.8159,37.1434,96.6844,0
11.1628,0.8007,37.1462,96.6844,0
11.1334,2.5945,37.1473,96.6844,0
11.1244,0.8666,37.1483,96.6844,0
11.1202,0.707,37.1471,96.6844,0
11.1215,0.7176,37.1482,96.6844,0
11.1014,0.8441,37.1493,96.6844,0
11.1008,0.8212,37.1504,96.6844,0
11.1288,0.7345,37.149,96.6844,0
12.7734,9.1697,37.1502,96.6844,0
12.1571,8.9894,37.1512,96.6844,0
20.1861,17.5467,37.1528,96.6844,0
16.5951,16.8636,37.1515,96.6844,0
10.9476,0.9214,37.1526,96.6844,0
10.9372,0.8388,37.1537,96.6844,0
10.9566,0.8707,37.1525,96.6844,0
10.9683,1.82,37.1546,96.6844,0
10.9869,2.4386,37.1558,96.6844,0
21.2157,22.2695,37.1544,96.6844,0
18.1051,14.1158,37.1565,96.6844,0
18.5554,11.2916,37.1576,96.6844,0
11.9565,0.7177,37.1592,96.6844,0
11.9881,2.2647,37.1573,96.6844,0
12.0134,0.8558,37.1584,96.6844,0
11.9897,0.902,37.1595,96.6844,0
11.9976,0.7701,37.1611,96.6844,0
11.9907,0.7498,37.1593,96.6844,0
11.9842,0.7456,37.1604,96.6844,0
12.0032,0.7775,37.1615,96.6844,0
11.9687,0.8243,37.1631,96.6844,0
17.3169,9.3776,37.1613,96.6844,0
17.6438,14.9178,37.1634,96.6844,0
12.2222,1.5484,37.1647,96.6844,0
12.1748,0.9134,37.1663,96.6844,0
12.1651,0.731,37.1683,96.6844,0
12.1365,16.5823,37.167,96.6844,0
19.0759,10.6435,37.1681,96.6844,0
17.1696,9.6212,37.1705,96.6844,0
18.4292,16.7292,37.1685,96.6844,0
11.0841,0.8102,37.1703,96.6844,0
11.0507,0.8561,37.1714,96.6844,0
11.0151,0.723,37.1725,96.6844,0
11.0381,1.3362,37.1712,96.6844,0
12.5335,9.2166,37.1723,96.6844,0
18.6691,14.8551,37.1734,96.6844,0
20.5024,22.4911,37.175,96.6844,0
15.9379,8.8534,37.1731,96.6844,0
10.9917,1.123,37.1742,96.6844,0
11.0148,1.1847,37.1753,96.6844,0
10.9891,0.9934,37.174,96.6844,0
11.0515,1.082,37.1761,96.6844,0
11.0444,1.031,37.1772,96.6844,0
12.291,12.2405,37.1787,96.6844,0
22.0561,20.2136,37.178,96.6844,0
19.0698,17.9076,37.179,96.6844,0
13.3454,20.3882,37.1802,96.6844,0
18.7131,11.657,37.1559,96.6844,0
11.6041,1.2014,37.1581,96.6844,0
11.5613,0.9584,37.1592,96.6844,0
11.5282,0.9628,37.1607,96.6844,0
18.6974,15.8867,37.1589,96.6844,0
12.2232,0.7794,37.1601,96.6844,0
12.2498,8.323,37.1612,96.6844,0
12.538,0.8287,37.1599,96.6844,0
12.4945,3.3873,37.161,96.6844,0
13.1204,0.769,37.1631,96.6844,0
13.0894,0.8906,37.1642,96.6844,0
18.2462,15.5826,37.163,96.6844,0
